"PREDICTED_INDUCED_VERTICAL_BREAK","GAME_CODE","PITCHER_KEY","THROW_SIDE_KEY","BAT_SIDE_KEY","INNING_KEY","BATTER_IN_INNING_KEY","PITCH_NUMBER","CURRENT_BALLS","CURRENT_STRIKES","PITCH_RESULT_KEY","EVENT_RESULT_KEY","PITCH_TYPE_KEY","RELEASE_SPEED","PLATE_SPEED","SPIN_RATE","SPIN_DIRECTION","SZ_TOP","SZ_BOTTOM","PLATE_X","PLATE_Z","B","S","O","BU","FB","GB","LD","PU","X1BO","X2BO","X3BO","RELEASE_HEIGHT","RELEASE_SIDE","RELEASE_EXTENSION","HORIZONTAL_BREAK","INDUCED_VERTICAL_BREAK","VERTICAL_APPROACH_ANGLE","HORIZONTAL_APPROACH_ANGLE"
18.3135643005371,2.022090600088e+18,"B","L","R",4,1,5,3,1,"StrikeSwinging","NULL","FB",91.2242965698242,83.39990234375,2131.67749023438,164.016998291016,3.46399998664856,1.59049999713898,0.147414997220039,2.94638991355896,0,1,0,0,0,0,0,0,0,0,0,5.8987398147583,1.54200994968414,6.6291298866272,5.02542018890381,NA,-4.6872501373291,-1.01905000209808
18.7200164794922,2.022090600088e+18,"B","L","R",4,1,6,3,2,"InPlay","field_out","FB",92.0949020385742,84.4378967285156,2161.1767578125,157.164001464844,3.46399998664856,1.59049999713898,0.529105007648468,1.19728004932404,0,1,1,0,0,1,0,0,0,0,0,5.93203020095825,1.41290998458862,6.6520299911499,7.6627402305603,NA,-6.48649978637695,-0.197614997625351
17.7544765472412,2.022090600088e+18,"B","L","L",4,2,1,0,0,"BallCalled","NULL","FB",91.4209976196289,83.6220016479492,1968.17980957031,168.919006347656,3.41540002822876,1.5650999546051,-0.983489990234375,3.20212006568909,1,0,0,0,0,0,0,0,0,0,0,5.85986995697021,1.46306002140045,6.64324998855591,3.10996007919312,NA,-4.5211501121521,-2.35858988761902
18.9731178283691,2.022090600088e+18,"B","L","L",4,2,4,3,0,"InPlay","single","FB",91.3794021606445,83.2878036499023,2096.6318359375,164.001998901367,3.41540002822876,1.5650999546051,1.06115996837616,2.66535997390747,0,1,0,0,0,0,1,0,0,0,0,5.93178987503052,1.32088994979858,6.60211992263794,5.18168020248413,NA,-4.97794008255005,0.236212000250816
19.9481792449951,2.022090600088e+18,"B","L","R",4,3,2,0,1,"BallCalled","NULL","FB",92.3955993652344,84.1006011962891,2328.06884765625,161.078994750977,3.22099995613098,1.46350002288818,0.493831008672714,4.35753011703491,1,0,0,0,0,0,0,0,1,0,0,5.89832019805908,1.48468005657196,6.2915301322937,7.03119993209839,NA,-2.80622005462646,-0.374927014112473
16.5436706542969,2.022090600088e+18,"B","L","L",5,1,4,2,1,"InPlay","field_out","FB",91.1518020629883,83.9671020507813,1954.98828125,153.929992675781,3.51259994506836,1.61590003967285,0.126637995243073,2.26408004760742,0,1,1,0,0,1,0,0,0,0,0,5.82166004180908,1.30455005168915,6.93898010253906,7.62981986999512,NA,-5.50801992416382,-0.530207991600037
19.1161823272705,2.022090600088e+18,"B","L","L",5,2,3,1,1,"StrikeCalled","NULL","FB",92.4212036132813,84.5080032348633,2185.57934570313,166.57600402832,3.56119990348816,1.64129996299744,-0.591614007949829,2.28609991073608,0,1,0,0,0,0,0,0,0,0,0,5.91239023208618,1.34962999820709,6.41584014892578,4.63011980056763,NA,-5.15751981735229,-1.64611995220184
18.515811920166,2.022090600088e+18,"B","L","R",5,3,2,1,0,"InPlay","field_out","FB",91.506103515625,83.7654037475586,1947.74768066406,166.697998046875,3.51259994506836,1.61590003967285,-0.15718799829483,1.58424997329712,0,1,1,0,0,1,0,0,0,0,0,5.85312986373901,1.49346995353699,6.70542001724243,3.73709011077881,NA,-6.26998996734619,-1.4278199672699
18.8893737792969,2.022091000088e+18,"A","R","L",1,1,1,0,0,"BallCalled","NULL","FB",96.6793975830078,88.8298034667969,2504.93920898438,207.684997558594,3.51259994506836,1.61590003967285,-1.52276003360748,4.43067979812622,1,0,0,0,0,0,0,0,0,0,0,5.9689998626709,-1.34178996086121,5.8134298324585,-9.41438007354736,NA,-2.77476000785828,-1.11436998844147
18.7864246368408,2.022091000088e+18,"A","R","L",1,1,2,1,0,"StrikeCalled","NULL","FB",96.3424987792969,88.6240005493164,2500.8486328125,202.022994995117,3.51259994506836,1.61590003967285,0.434807002544403,2.19630002975464,0,1,0,0,0,0,0,0,0,0,0,5.87188005447388,-1.23664999008179,5.86725997924805,-7.40466022491455,NA,-5.05033016204834,1.07058000564575
17.8503532409668,2.022091000088e+18,"A","R","L",1,1,3,1,1,"StrikeSwinging","NULL","FB",96.83740234375,89.6215972900391,2522.44897460938,210.102005004883,3.51259994506836,1.61590003967285,-1.02278995513916,3.08107995986938,0,1,0,0,0,0,0,0,0,0,0,5.89430999755859,-1.43455004692078,5.81514978408813,-9.81707954406738,NA,-4.20664978027344,-0.511503994464874
18.1589908599854,2.022091000088e+18,"A","R","L",1,1,4,1,2,"InPlay","field_out","FB",97.0740966796875,89.5126037597656,2492.84936523438,207.309005737305,3.51259994506836,1.61590003967285,-0.41992399096489,3.16663002967834,0,1,1,0,1,0,0,0,0,0,0,5.97043991088867,-1.20246005058289,5.69944000244141,-8.99894046783447,NA,-4.15091991424561,-0.0368029996752739
17.864631652832,2.022091000088e+18,"A","R","R",1,2,3,0,2,"FoulBall","NULL","FB",96.193603515625,88.0425033569336,2344.02172851563,205.574005126953,3.41540002822876,1.5650999546051,-1.07957005500793,3.40041995048523,0,1,0,0,0,0,0,0,0,0,0,5.83046007156372,-1.2885799407959,5.848060131073,-8.17354011535645,NA,-3.86032009124756,-0.578423976898193
19.8577728271484,2.022091000088e+18,"A","R","R",1,2,4,0,2,"FoulBall","NULL","FB",98.1694030761719,89.8850021362305,2489.41577148438,202.983001708984,3.41540002822876,1.5650999546051,-0.439606994390488,2.87760996818542,0,1,0,0,0,0,0,0,0,0,0,5.94999980926514,-1.03737998008728,5.85216999053955,-8.09700965881348,NA,-4.23414993286133,-0.153403997421265
18.7987537384033,2.022091000088e+18,"A","R","L",1,3,1,0,0,"BallCalled","NULL","FB",97.4517974853516,89.3494033813477,2500.60961914063,210.654006958008,3.41540002822876,1.5650999546051,0.239920005202293,0.394419997930527,1,0,0,0,0,0,0,0,0,0,0,5.80987977981567,-1.26268005371094,5.99694013595581,-10.921799659729,NA,-6.84591007232666,0.538241982460022
20.7737693786621,2.022091000088e+18,"A","R","L",1,3,2,1,0,"BallCalled","NULL","FB",98.0673980712891,89.9188995361328,2593.42431640625,208.375,3.41540002822876,1.5650999546051,0.546222984790802,0.931411981582642,1,0,0,0,0,0,0,0,0,0,0,5.79991006851196,-1.43517005443573,5.93698978424072,-10.9539003372192,NA,-6.04231977462769,1.04960000514984
20.5787944793701,2.022091000088e+18,"A","R","L",1,3,3,2,0,"FoulBall","NULL","FB",97.0241012573242,88.9171981811523,2572.64428710938,205.00700378418,3.41540002822876,1.5650999546051,-0.375670999288559,1.53154003620148,0,1,0,0,0,0,0,0,0,0,0,5.83624982833862,-1.37978994846344,5.88742017745972,-9.39589023590088,NA,-5.5147500038147,0.154028996825218
19.1356086730957,2.022091000088e+18,"A","R","L",1,3,5,3,1,"InPlay","field_out","FB",96.8926010131836,88.3104019165039,2402.47387695313,201.098999023438,3.41540002822876,1.5650999546051,0.127028003334999,2.94619989395142,0,1,1,0,0,0,0,1,0,0,0,5.84440994262695,-1.05555999279022,6.01891994476318,-7.05842018127441,NA,-4.21336984634399,0.575927972793579
19.2174205780029,2.022091000088e+18,"A","R","L",2,1,4,1,2,"BallCalled","NULL","FB",97.1297988891602,88.7070999145508,2441.06030273438,208.940994262695,3.31820011138916,1.51429998874664,-0.633388996124268,3.74743008613586,1,0,0,0,0,0,0,0,0,0,0,5.96469020843506,-1.3204300403595,6.01585006713867,-10.3486003875732,NA,-3.41551995277405,-0.281040996313095
19.5928993225098,2.022091000088e+18,"A","R","L",2,1,5,2,2,"StrikeSwinging","strikeout","FB",96.9029998779297,88.361198425293,2488.0263671875,209.626007080078,3.31820011138916,1.51429998874664,-0.37108701467514,3.49040007591248,0,1,1,0,0,0,0,0,0,0,0,5.92054986953735,-1.35554003715515,5.83621978759766,-11.1010999679565,NA,-3.59120988845825,-0.036812100559473
16.9624671936035,2.022091000088e+18,"A","R","L",2,3,1,0,0,"FoulBall","NULL","FB",96.9969024658203,89.0077972412109,2505.060546875,215.220993041992,3.56119990348816,1.64129996299744,-0.736177980899811,2.6508800983429,0,1,0,0,0,0,0,0,0,0,0,5.78431987762451,-1.42338001728058,6.09369993209839,-11.3449001312256,NA,-4.65257978439331,-0.376249998807907
18.7570743560791,2.022091000088e+18,"A","R","L",2,3,2,0,1,"FoulBall","NULL","FB",96.3907012939453,87.9709014892578,2291.31079101563,210.557006835938,3.56119990348816,1.64129996299744,-0.685460984706879,2.7418200969696,0,1,0,0,0,0,0,0,0,0,0,5.88964986801147,-1.54109001159668,5.90440988540649,-10.6765003204346,NA,-4.52972984313965,-0.133876994252205
19.3540668487549,2.022091000088e+18,"A","R","L",2,3,3,0,2,"BallCalled","NULL","FB",98.1304016113281,89.8171997070313,2600.47119140625,204.039993286133,3.56119990348816,1.64129996299744,0.809414982795715,2.42668008804321,1,0,0,0,0,0,0,0,0,0,0,6.00911998748779,-1.25265002250671,5.77208995819092,-8.39503002166748,NA,-4.81432008743286,1.38628995418549
18.984525680542,2.022091000088e+18,"A","R","L",2,3,4,1,2,"InPlay","field_out","FB",97.6799011230469,89.3349990844727,2612.33764648438,210.059005737305,3.56119990348816,1.64129996299744,-1.13756000995636,2.40981006622314,0,1,1,0,0,0,1,0,0,0,0,5.85645008087158,-1.41480004787445,5.69586992263794,-10.6021995544434,NA,-4.74591016769409,-0.743803977966309
18.1079406738281,2.022091000088e+18,"A","R","L",3,2,2,1,0,"BallCalled","NULL","FB",95.5205001831055,86.8785018920898,2308.81030273438,209.167007446289,3.51259994506836,1.61590003967285,-2.03756999969482,4.45599985122681,1,0,0,0,0,0,0,0,0,0,0,5.80086994171143,-1.38590002059937,6.12428998947144,-9.72058010101318,NA,-2.71101999282837,-1.66963005065918
18.6715240478516,2.022091000088e+18,"A","R","L",3,2,3,2,0,"StrikeSwinging","NULL","FB",96.1043014526367,88.0942001342773,2488.24047851563,207.111999511719,3.51259994506836,1.61590003967285,0.180373996496201,3.43787002563477,0,1,0,0,0,0,0,0,0,0,0,5.78002977371216,-1.38249003887177,5.94918012619019,-9.28652954101563,NA,-3.65889000892639,0.770290017127991
17.7738628387451,2.022091000088e+18,"A","R","L",3,2,4,2,1,"StrikeSwinging","NULL","FB",96.4592971801758,88.5421981811523,2420.60522460938,210.125,3.51259994506836,1.61590003967285,-0.528046011924744,3.31016993522644,0,1,0,0,0,0,0,0,0,0,0,5.83561992645264,-1.22793996334076,6.1727499961853,-9.97716045379639,NA,-3.91433000564575,-0.226673007011414
18.5741882324219,2.022091000088e+18,"A","R","L",3,2,5,2,2,"BallCalled","NULL","FB",95.9386978149414,87.9244995117188,2438.53149414063,210.805999755859,3.51259994506836,1.61590003967285,-1.40746998786926,2.89684009552002,1,0,0,0,0,0,0,0,0,0,0,5.80721998214722,-1.24118995666504,5.98695993423462,-10.7468004226685,NA,-4.2911901473999,-1.23723995685577
19.1330070495605,2.022091000088e+18,"A","R","L",3,2,6,3,2,"BallCalled","walk","FB",96.2751007080078,88.5059967041016,2521.38208007813,201.444000244141,3.51259994506836,1.61590003967285,0.00571007002145052,0.372175008058548,1,0,0,0,0,0,0,0,0,0,0,5.83007001876831,-1.13663005828857,6.19656991958618,-7.60193014144897,NA,-6.86639022827148,0.482347995042801
18.5726337432861,2.022091000088e+18,"A","R","L",3,3,2,1,0,"BallCalled","NULL","FB",94.5271987915039,86.2146987915039,2394.63793945313,209.300994873047,3.36680006980896,1.53970003128052,-0.367260009050369,1.39068996906281,1,0,0,0,0,0,0,0,1,0,0,5.72518014907837,-1.30304002761841,6.24958992004395,-9.87919044494629,NA,-5.97059011459351,0.0282684992998838
19.3396244049072,2.022091000088e+18,"A","R","L",3,3,3,2,0,"FoulBall","NULL","FB",95.0861968994141,86.3215026855469,2432.65380859375,207.718002319336,3.36680006980896,1.53970003128052,-0.968034029006958,2.69520998001099,0,1,0,0,0,0,0,0,1,0,0,5.78137016296387,-1.28603994846344,6.13109016418457,-9.80519008636475,NA,-4.50248003005981,-0.633908987045288
17.1951847076416,2.022091000088e+18,"A","R","L",3,3,4,2,1,"FoulBall","NULL","FB",94.0117034912109,86.1405029296875,NA,208.223007202148,3.36680006980896,1.53970003128052,-0.34960401058197,2.72814011573792,0,1,0,0,0,0,0,0,1,0,0,5.79261016845703,-1.15312004089355,6.30670022964478,-9.89640045166016,NA,-4.5298900604248,-0.109811000525951
19.3706283569336,2.022091000088e+18,"A","R","L",3,3,5,2,2,"BallCalled","NULL","FB",95.9704971313477,88.2036972045898,2432.27758789063,204.822998046875,3.36680006980896,1.53970003128052,0.903172016143799,3.06279993057251,1,0,0,0,0,0,0,0,1,0,0,5.84233999252319,-1.13806998729706,6.21310997009277,-8.9536304473877,NA,-4.00176000595093,1.32533001899719
17.9318809509277,2.022091000088e+18,"A","R","L",3,3,6,3,2,"InPlay","field_out","FB",95.4746017456055,88.0768966674805,2438.6357421875,209.246994018555,3.36680006980896,1.53970003128052,-0.110675998032093,2.40366005897522,0,1,1,0,0,0,1,0,1,0,0,5.7519998550415,-1.22219002246857,6.30393981933594,-9.32264041900635,NA,-4.89589977264404,0.28677499294281
18.9619426727295,2.022091000088e+18,"A","R","L",3,4,2,0,1,"InPlay","field_out","FB",96.6520004272461,88.8343963623047,2369.00341796875,205.699996948242,3.51259994506836,1.61590003967285,-0.084054097533226,1.67689001560211,0,1,1,0,0,0,1,0,1,0,0,5.78455018997192,-1.44973003864288,6.08518981933594,-8.67716026306152,NA,-5.52370023727417,0.618480026721954
17.8458309173584,2.022091000088e+18,"A","R","R",4,1,2,1,0,"StrikeCalled","NULL","FB",96.8369979858398,88.9453964233398,2468.51440429688,211.542007446289,3.41540002822876,1.5650999546051,0.405133992433548,2.09872007369995,0,1,0,0,0,0,0,0,0,0,0,5.90562009811401,-1.31015002727509,5.85932016372681,-10.453200340271,NA,-5.29117012023926,0.816928029060364
19.4735374450684,2.022091000088e+18,"A","R","R",4,1,4,1,2,"InPlay","field_out","FB",96.6651992797852,88.0559997558594,2488.84106445313,205.182006835938,3.41540002822876,1.5650999546051,-0.490346997976303,2.58781003952026,0,1,1,0,0,1,0,0,0,0,0,5.9006199836731,-1.22396004199982,6.17647981643677,-8.98561000823975,NA,-4.59059000015259,-0.100487001240253
19.5331192016602,2.022091000088e+18,"A","R","L",4,2,5,1,2,"FoulBall","NULL","FB",97.2910003662109,89.0261001586914,2457.7666015625,205.647003173828,3.41540002822876,1.5650999546051,0.333891004323959,3.28112006187439,0,1,0,0,0,0,0,0,0,0,0,5.81436014175415,-1.48318994045258,5.89834022521973,-9.28567981719971,NA,-3.6838800907135,1.04072999954224
19.0008087158203,2.022091000088e+18,"A","R","L",4,3,1,0,0,"StrikeCalled","NULL","FB",96.5981979370117,88.5820999145508,2504.73315429688,205.095001220703,3.31820011138916,1.51429998874664,0.300009995698929,2.03278994560242,0,1,0,0,0,0,0,0,1,0,0,5.78843021392822,-1.36792004108429,6.10499000549316,-8.47476005554199,NA,-5.15059995651245,0.963401019573212
19.4173603057861,2.022091000088e+18,"A","R","L",4,3,2,0,1,"StrikeSwinging","NULL","FB",96.0462036132813,87.4699020385742,2510.20092773438,207.113998413086,3.31820011138916,1.51429998874664,0.478749990463257,2.8353099822998,0,1,0,0,0,0,0,0,1,0,0,5.82566022872925,-1.43370997905731,5.99423980712891,-9.58969974517822,NA,-4.3254599571228,1.10969996452332
19.271110534668,2.022091000088e+18,"A","R","L",4,3,3,0,2,"StrikeSwinging","strikeout","FB",96.4216995239258,87.4144973754883,2497.95190429688,203.156005859375,3.31820011138916,1.51429998874664,-0.557617008686066,3.86921000480652,0,1,1,0,0,0,0,0,1,0,0,5.82612991333008,-1.41391003131866,5.89563989639282,-8.05922031402588,NA,-3.19724011421204,0.121927000582218
19.396333694458,2.022091000088e+18,"A","R","R",4,4,1,0,0,"StrikeCalled","NULL","FB",96.717399597168,88.095703125,2458.78515625,196.382995605469,3.26959991455078,1.48889994621277,0.066243901848793,2.45289993286133,0,1,0,0,0,0,0,0,0,1,0,5.83206987380981,-1.17042994499207,6.08678007125854,-5.55567979812622,NA,-4.68347978591919,0.782993972301483
20.9751091003418,2.022091000088e+18,"A","R","R",4,4,2,0,1,"StrikeCalled","NULL","FB",97.279296875,88.3768005371094,2516.52856445313,201.970001220703,3.26959991455078,1.48889994621277,-0.195772007107735,2.70802998542786,0,1,0,0,0,0,0,0,0,1,0,5.8649001121521,-1.2146600484848,6.05732011795044,-8.26097011566162,NA,-4.26203012466431,0.277271002531052
19.9070873260498,2.022091000088e+18,"A","R","R",4,4,4,1,2,"StrikeSwinging","strikeout","FB",97.2164993286133,88.1606979370117,2519.8173828125,200.84700012207,3.26959991455078,1.48889994621277,0.52913498878479,3.65627002716064,0,1,1,0,0,0,0,0,0,1,0,5.870530128479,-1.25909996032715,6.10215997695923,-7.29059982299805,NA,-3.38843989372253,1.2049800157547
20.5266456604004,2.022091000088e+18,"A","R","L",5,1,2,0,1,"InPlay","field_out","FB",96.8049011230469,88.3256988525391,2380.32763671875,201.804000854492,3.56119990348816,1.64129996299744,-0.187379002571106,3.17149996757507,0,1,1,0,1,0,0,0,0,0,0,5.93097019195557,-1.54234004020691,5.9618501663208,-7.93934011459351,NA,-3.91353011131287,0.674597978591919
19.5385551452637,2.022091000088e+18,"A","R","R",5,2,1,0,0,"FoulBall","NULL","FB",96.6701965332031,88.4389038085938,2467.1865234375,201.438995361328,3.51259994506836,1.61590003967285,-0.379494994878769,2.34034991264343,0,1,0,0,0,0,0,0,0,0,0,5.92173004150391,-1.38134002685547,5.99574995040894,-7.49460983276367,NA,-4.87006998062134,0.33940601348877
18.6973094940186,2.022091000088e+18,"A","R","L",5,3,1,0,0,"StrikeSwinging","NULL","FB",97.4441986083984,88.4498977661133,2476.32202148438,207.641006469727,3.51259994506836,1.61590003967285,-0.456856995820999,3.17013001441956,0,1,0,0,0,0,0,0,0,0,0,5.87187004089355,-1.4477299451828,5.8831901550293,-9.46726036071777,NA,-4.00841999053955,0.126754000782967
17.8114242553711,2.022091000088e+18,"A","R","L",5,3,2,0,1,"StrikeSwinging","NULL","FB",96.7166976928711,88.2025985717773,2426.677734375,209.805999755859,3.51259994506836,1.61590003967285,-0.279680013656616,3.20199990272522,0,1,0,0,0,0,0,0,0,0,0,5.79987001419067,-1.48887002468109,5.85263013839722,-9.7768497467041,NA,-4.02405023574829,0.33534100651741
17.3016910552979,2.022091000088e+18,"A","R","L",5,3,3,0,2,"BallCalled","NULL","FB",97.7535018920898,89.1605987548828,2432.68334960938,211.854995727539,3.51259994506836,1.61590003967285,-1.51212000846863,3.69316005706787,1,0,0,0,0,0,0,0,0,0,0,5.93525981903076,-1.19974005222321,5.78495979309082,-9.98340034484863,NA,-3.68079996109009,-1.31856000423431
18.3253650665283,2.022091000088e+18,"A","R","L",5,3,4,1,2,"BallCalled","NULL","FB",97.956901550293,89.6184997558594,2464.78198242188,207.932998657227,3.51259994506836,1.61590003967285,1.24486005306244,2.18038010597229,1,0,0,0,0,0,0,0,0,0,0,5.85373020172119,-1.20448005199432,5.92016983032227,-9.22319030761719,NA,-5.06296014785767,1.72397994995117
19.3164405822754,2.022091000088e+18,"A","R","L",5,3,5,2,2,"FoulBall","NULL","FB",96.9250030517578,88.3917007446289,2471.43603515625,207.643005371094,3.51259994506836,1.61590003967285,0.133858993649483,2.05362010002136,0,1,0,0,0,0,0,0,0,0,0,5.78424978256226,-1.44898998737335,5.7702898979187,-9.90227031707764,NA,-5.04661989212036,0.720583975315094
19.2905311584473,2.022091000088e+18,"A","R","L",5,4,1,0,0,"FoulBall","NULL","FB",95.9905014038086,87.890998840332,2438.17333984375,207.00700378418,3.36680006980896,1.53970003128052,-0.910618007183075,2.71846008300781,0,1,0,0,0,0,0,0,1,0,0,5.76935005187988,-1.48027002811432,6.14775991439819,-9.58609962463379,NA,-4.36085987091064,-0.332006990909576
16.3097839355469,2.022091000088e+18,"A","R","L",6,1,4,1,2,"FoulBall","NULL","FB",97.7897033691406,89.3618011474609,2435.67602539063,211.970001220703,3.51259994506836,1.61590003967285,-0.175916001200676,3.71078991889954,0,1,0,0,0,0,0,0,0,0,0,5.80311012268066,-1.6489599943161,5.82420015335083,-9.72309017181396,NA,-3.55754995346069,0.626945018768311
19.4830493927002,2.022091000088e+18,"A","R","L",6,1,7,2,2,"BallCalled","NULL","FB",97.5727005004883,88.85009765625,2432.16137695313,204.291000366211,3.51259994506836,1.61590003967285,-2.12485003471375,3.27951002120972,1,0,0,0,0,0,0,0,0,0,0,5.78844976425171,-1.57649004459381,6.28695011138916,-8.46887969970703,NA,-3.70142006874084,-1.43763995170593
17.6930809020996,2.022091000088e+18,"A","R","L",6,1,8,3,2,"BallCalled","walk","FB",96.5166015625,88.4430999755859,2428.4365234375,198.880996704102,3.51259994506836,1.61590003967285,0.510384023189545,1.23343002796173,1,0,0,0,0,0,0,0,0,0,0,5.73596000671387,-1.34126996994019,6.55097007751465,-5.96003007888794,NA,-6.03299999237061,1.42009997367859
19.2150955200195,2.022091000088e+18,"A","R","R",6,2,1,0,0,"StrikeCalled","NULL","FB",96.8178024291992,88.1418991088867,2451.95263671875,201.20100402832,3.41540002822876,1.5650999546051,-0.527131021022797,3.34336996078491,0,1,0,0,0,0,0,0,1,0,0,5.81559991836548,-1.35596001148224,6.49590015411377,-7.33145999908447,NA,-3.68546009063721,0.168787002563477
16.4028205871582,2.022091000088e+18,"A","R","R",6,2,2,0,1,"BallCalled","NULL","FB",95.821403503418,87.4206008911133,2409.2958984375,203.251998901367,3.41540002822876,1.5650999546051,-0.750575006008148,3.89042997360229,1,0,0,0,0,0,0,0,1,0,0,5.82230997085571,-1.24843001365662,6.314040184021,-6.9051399230957,NA,-3.43972992897034,-0.146069005131721
19.2416839599609,2.022091000088e+18,"A","R","R",6,2,4,2,1,"InPlay","field_out","FB",97.2155990600586,89.0851974487305,2535.60913085938,203.119003295898,3.41540002822876,1.5650999546051,-0.930836975574493,2.97234988212585,0,1,1,0,0,0,0,1,1,0,0,5.80950021743774,-1.38065004348755,6.03077983856201,-7.84696006774902,NA,-4.09932994842529,-0.287907987833023
18.1480274200439,2.022091100088e+18,"B","L","L",1,1,1,0,0,"InPlay","field_out","FB",91.9496994018555,83.3850021362305,2239.45703125,158.113998413086,3.51259994506836,1.61590003967285,0.570780992507935,3.13437008857727,0,1,1,0,0,1,0,0,0,0,0,5.94772005081177,1.59978997707367,5.97565984725952,7.17575979232788,NA,-4.50768995285034,-0.394867986440659
16.4959125518799,2.022091100088e+18,"B","L","R",1,2,1,0,0,"StrikeCalled","NULL","FB",91.8900985717773,84.9871978759766,2171.14721679688,158.727005004883,3.41540002822876,1.5650999546051,0.00567429000511765,2.19678997993469,0,1,0,0,0,0,0,0,0,0,0,5.82211017608643,1.70388996601105,6.23677015304565,6.2976598739624,NA,-5.46500015258789,-1.2199399471283
15.8613662719727,2.022091100088e+18,"B","L","R",1,2,2,0,1,"BallCalled","NULL","FB",92.0456008911133,84.7008972167969,2301.85473632813,156.34700012207,3.41540002822876,1.5650999546051,-0.896857976913452,2.06483006477356,1,0,0,0,0,0,0,0,0,0,0,5.83188009262085,1.60956001281738,6.08101987838745,6.83558988571167,NA,-5.68947982788086,-2.03117990493774
17.694055557251,2.022091100088e+18,"B","L","R",1,2,3,1,1,"FoulBall","NULL","FB",92.1174011230469,84.7323989868164,2336.75854492188,160.505004882813,3.41540002822876,1.5650999546051,0.377068996429443,2.89355993270874,0,1,0,0,0,0,0,0,0,0,0,5.79773998260498,1.667799949646,6.29786014556885,6.17187976837158,NA,-4.56661987304688,-0.790095984935761
16.4161758422852,2.022091100088e+18,"B","L","R",1,3,1,0,0,"StrikeCalled","NULL","FB",92.5121994018555,84.9229965209961,2250.736328125,148.442993164063,3.22099995613098,1.46350002288818,0.364899009466171,2.32062005996704,0,1,0,0,0,0,0,0,0,0,0,5.76866006851196,1.63443005084991,6.22049999237061,9.86161041259766,NA,-5.27378988265991,-0.398977011442184
19.2376136779785,2.022091100088e+18,"B","L","R",1,3,2,0,1,"BallCalled","NULL","FB",91.9888000488281,84.3197021484375,2333.16259765625,158.098007202148,3.22099995613098,1.46350002288818,0.922921001911163,3.21442008018494,1,0,0,0,0,0,0,0,0,0,0,5.76699018478394,1.74035000801086,6.17059993743896,7.69493007659912,NA,-4.04419994354248,-0.124271996319294
17.8859710693359,2.022091100088e+18,"B","L","R",1,3,5,2,2,"StrikeSwinging","strikeout","FB",92.7276000976563,85.1940994262695,2278.962890625,154.054000854492,3.22099995613098,1.46350002288818,0.15633399784565,2.69922995567322,0,1,1,0,0,0,0,0,0,0,0,5.78455018997192,1.67170000076294,6.01765012741089,8.52227973937988,NA,-4.72512006759644,-0.795764982700348
16.7762660980225,2.022091100088e+18,"B","L","R",2,1,1,0,0,"FoulBall","NULL","FB",91.3287963867188,83.86669921875,2200.197265625,158.841003417969,3.46399998664856,1.59049999713898,-0.496201008558273,2.91730999946594,0,1,0,0,0,0,0,0,0,0,0,5.83620023727417,1.53980004787445,6.18320989608765,6.46519994735718,NA,-4.72203016281128,-1.56402003765106
17.9432983398438,2.022091100088e+18,"B","L","R",2,1,4,1,2,"BallCalled","NULL","FB",92.4765014648438,84.3663024902344,2167.1376953125,155.654006958008,3.46399998664856,1.59049999713898,1.11687004566193,3.03697991371155,1,0,0,0,0,0,0,0,0,0,0,5.81261014938354,1.78001999855042,6.13865995407104,7.84313011169434,NA,-4.45144987106323,0.0611721985042095
17.9356021881104,2.022091100088e+18,"B","L","R",2,2,1,0,0,"BallCalled","NULL","FB",92.7341995239258,84.8640975952148,2092.26831054688,151.908004760742,3.26959991455078,1.48889994621277,0.981625974178314,1.15362000465393,1,0,0,0,0,0,0,0,0,0,0,5.75464010238647,1.7524299621582,6.06335020065308,9.19684028625488,NA,-6.39806985855103,0.0794652029871941
17.100061416626,2.022091100088e+18,"B","L","R",2,2,2,1,0,"StrikeCalled","NULL","FB",91.9098968505859,84.1865997314453,2291.69213867188,151.845001220703,3.26959991455078,1.48889994621277,0.695053994655609,2.78012990951538,0,1,0,0,0,0,0,0,0,0,0,5.77276992797852,1.77312004566193,6.15640020370483,8.8885498046875,NA,-4.77936983108521,-0.286673992872238
19.651086807251,2.022091100088e+18,"B","L","R",2,2,3,1,1,"StrikeCalled","NULL","FB",91.9271011352539,83.8307037353516,2369.3427734375,155.97200012207,3.26959991455078,1.48889994621277,-0.0180561002343893,3.1825098991394,0,1,0,0,0,0,0,0,0,0,0,5.80362987518311,1.82104003429413,6.04683017730713,8.46739959716797,NA,-4.16516017913818,-1.14514994621277
19.1767349243164,2.022091100088e+18,"B","L","R",2,2,4,1,2,"BallCalled","NULL","FB",93.0146026611328,84.8133010864258,2367.64819335938,149.727996826172,3.26959991455078,1.48889994621277,2.27902007102966,2.86431002616882,1,0,0,0,0,0,0,0,0,0,0,5.81085014343262,1.73533999919891,6.17436981201172,10.9934997558594,NA,-4.45289993286133,1.6798700094223
16.4497470855713,2.022091100088e+18,"B","L","R",2,3,2,0,1,"StrikeCalled","NULL","FB",92.1193008422852,84.138801574707,2183.39184570313,145.460998535156,3.51259994506836,1.61590003967285,0.869606971740723,2.93794989585876,0,1,0,0,0,0,0,0,0,0,0,5.7880802154541,1.70948994159698,6.16282987594604,11.1511001586914,NA,-4.66316986083984,0.197580993175507
